,USDT_BTC_c,USDT_BTC_v,USDT_ETH_c,USDT_ETH_v,USDT_QTUM_c,USDT_QTUM_v,USDT_XRP_c,USDT_XRP_v,USDT_STR_c,USDT_STR_v,USDT_LTC_c,USDT_LTC_v,USDT_BCHABC_c,USDT_BCHABC_v,USDT_ZEC_c,USDT_ZEC_v,USDT_DASH_c,USDT_DASH_v,USDT_EOS_c,USDT_EOS_v,USDC_BTC_c,USDC_BTC_v,BTC_ETH_c,BTC_ETH_v,BTC_LTC_c,BTC_LTC_v,BTC_XRP_c,BTC_XRP_v,ETH_EOS_c,ETH_EOS_v,ETH_ZEC_c,ETH_ZEC_v,ETH_ETC_c,ETH_ETC_v,XMR_LTC_c,XMR_LTC_v,XMR_ZEC_c,XMR_ZEC_v,XMR_DASH_c,XMR_DASH_v
58,7941.0,47398.23150699,256.3,4556.44061912,3.16,0.0,0.39801616,1061.95260017,0.13530641,1634.67435201,91.36552407,536.00398729,376.29754607,0.0,75.0071,1.19999958,166.76470588,0.0,6.3,1.3149675,7990.70616169,4078.82298283,0.03233194,0.68547564,0.01148524,0.64543197,5.036e-05,1.48195631,0.02441011,0.0,0.29108083,0.00263793,0.02885687,0.0,1.02,0.00014999,0.829,0.0,1.85770268,0.58250082
59,7939.11904162,11525.58049095,255.80000001,8792.79395667,3.16,0.0,0.401,2396.35839855,0.1353,398.2348491,91.24203419,333.84795102,376.29754607,0.0,75.0071,0.0,165.88235618,33.99084568,6.3,0.0,7981.3652834,33920.48275603,0.03222238,2.04649322,0.01147501,0.00286921,5.026e-05,3.27617871,0.02453506,0.07761365,0.29108083,0.0,0.02871214,0.02866209,1.01778591,5.72879256,0.829,0.0,1.85770268,0.0
60,7901.3760856,23571.0500888,255.0,5910.07209315,3.16,0.0,0.3979,1965.86482152,0.1353,7.57e-05,91.06253809,616.40009476,376.29754607,0.0,75.0071,0.0,165.88235618,0.0,6.27394172,3865.99515408,7960.30235763,11938.89823826,0.03218917,2.65821647,0.01150165,0.21788345,5.02e-05,1.48743829,0.02453506,0.0,0.29108083,0.0,0.02871214,0.0,1.01778591,0.0,0.829,0.0,1.85770268,0.0
61,7899.58307536,8544.23352342,254.56031999,11951.37279817,3.15,15.24610395,0.39587136,1105.33137551,0.1345,14.96853999,90.72603807,487.27633302,376.29754607,0.0,74.4354,1096.1567061,165.72864171,1281.79650536,6.24,73.42457952,7909.8,42590.33158951,0.03220006,10.56861584,0.01148005,1.09716502,5.013e-05,1.04641974,0.0244649,0.00011863,0.29108083,0.0,0.02871214,0.0,1.01778591,0.0,0.829,0.0,1.85770268,0.0
62,7919.54488016,2671.40581756,256.0919236,788.37272689,3.15,0.0,0.39785079,2417.59586095,0.13539628,1.99939927,90.72603809,524.39346273,376.2975568,2648.20659724,74.4354,0.0,165.72864171,0.0,6.24,0.0,7959.90669155,13624.85974318,0.03232504,15.07450069,0.01146518,0.00080959,5.029e-05,1.01973818,0.0244649,0.0,0.29108083,0.0,0.02871214,0.0,1.01778591,0.0,0.829,0.0,1.85770268,0.0
63,7926.19404932,4276.1499743,256.71122065,514.85796439,3.15,0.0,0.39925325,139.3425646,0.13539628,0.0,90.72603823,249.99999946,376.2975568,0.0,74.70498732,39.99959989,165.72864171,0.0,6.24,0.0,7969.62479587,5657.58804581,0.03228492,4.1539666,0.01149214,0.31813684,5.041e-05,1.09837825,0.0244649,0.0,0.29042162,0.00093209,0.02871214,0.0,1.01778591,0.0,0.829,0.0,1.85770268,0.0
64,7924.86824603,15351.53727375,256.67999783,2072.13070892,3.15,0.0,0.4030214,1258.41357551,0.13539628,0.0,91.40807221,6254.58060587,378.40968186,1.33859019,74.70498732,0.0,166.06952982,1.64408834,6.27142857,1.30900392,7938.87914429,222009.02241757,0.03228985,3.07890582,0.01147208,0.08238925,5.06e-05,3.34991223,0.0244649,0.0,0.29042162,0.0,0.02871214,0.0,1.01778591,0.0,0.829,0.0,1.85770267,0.00280175
65,7916.28374603,126052.73268176,256.25556736,1535.11036317,3.15,0.0,0.40214686,72325.86618018,0.13470532,999.40002301,91.40807239,1.19999877,378.40968186,0.0,74.70498732,0.0,165.72117091,1.6572117,6.27142857,0.0,7938.88241791,67420.20854632,0.03228003,0.18005899,0.01149351,0.09326404,5.06e-05,0.59894845,0.0244649,0.0,0.29036215,0.3153371,0.02871214,0.0,1.01778591,0.0,0.82988802,0.43203549,1.85770267,0.0
66,7935.90324911,50086.92394536,256.65507255,20050.27339525,3.15,0.0,0.40076711,701.18710684,0.13457133,197.64921972,90.72700001,249.1497923,378.40968186,0.0,74.70498732,0.0,165.72117091,0.0,6.24285773,124.8571546,7956.64364012,29675.61057372,0.03231032,0.09363906,0.01149062,0.0736441,5.069e-05,0.59289296,0.0244649,0.0,0.291,0.29071423,0.02871214,0.0,1.01778591,0.0,0.82988802,0.0,1.85770267,0.0
67,7919.32316113,58164.08117656,256.0,269.77698317,3.15,122.2630428,0.40195611,7331.13217693,0.1345,1577.79346572,91.20699962,3966.2570575,378.40968186,0.0,74.41323643,61.64138607,165.39007211,330.85390864,6.24286095,31.21430475,7949.73822906,17833.652448,0.03230101,0.02117608,0.01151759,0.63524193,5.058e-05,0.94189079,0.0244649,0.0,0.291,0.0,0.02886936,0.0331413,1.01778591,0.0,0.82988802,0.0,1.83445836,1.29627974
68,7903.7603199,6629.19126036,255.43991385,702.69008853,3.15,0.0,0.399,1158.08209881,0.13510842,45.89715331,91.1565013,7089.03538083,378.40968186,0.0,74.98814696,374.94073475,165.39007211,0.0,6.24286095,0.0,7930.36938672,29018.6067644,0.03228009,0.12769249,0.01147543,1.50734967,5.049e-05,0.80206592,0.0244649,0.0,0.2915,0.14796362,0.02886936,0.0,1.022483,3.51261506,0.82988802,0.0,1.85770267,0.09136761
69,7891.36040996,101211.71909495,254.17726016,20608.56538375,3.15,0.0,0.39899991,4677.74382532,0.13302798,829.17194918,90.5,1796.24674119,378.40968186,0.0,74.28828114,2997.61572234,165.77234206,520.08898309,6.24285714,2.9530275,7919.64413277,52072.31367268,0.032255,2.47645462,0.01147405,0.02805418,5.049e-05,0.20779606,0.02448406,0.00220356,0.29058295,0.38963839,0.02886936,0.0,1.022483,0.0,0.83828791,0.23036342,1.85695971,0.00837259
70,7900.74598676,8719.2879652,255.30160748,1300.85212177,3.15,0.0,0.39899993,3966.1503804,0.13393004,4.62236813,90.5,0.0,378.40968186,0.0,74.01712038,1036.55496066,165.77234206,0.0,6.24285714,0.0,7921.16244546,5985.59951952,0.03233324,10.4600111,0.01149067,0.14851096,5.045e-05,0.44174281,0.02452244,0.00219966,0.29058295,0.0,0.02892295,0.03317952,1.022483,0.0,0.83828791,0.0,1.85695971,0.0
71,7921.12030985,11496.75626307,256.77,5672.17762835,3.15,0.0,0.3999963,591.34701412,0.13393004,0.0,91.217,191.1175404,378.40968186,0.0,74.01712038,0.0,165.77234206,0.0,6.24285714,0.0,7932.45804546,85027.22256576,0.03249002,0.63411541,0.011532,0.35519094,5.06e-05,4.8737963,0.02452244,0.0,0.29061484,0.00220867,0.02892295,0.0,1.02374584,0.01383838,0.83828791,0.0,1.85695971,0.0
72,7919.6136346,2037.90644987,256.88345612,4360.90219181,3.15,0.0,0.4,132.121192,0.13317651,850.17594934,91.217,0.0,378.40968186,0.0,74.62382472,230.99834421,165.69106267,5968.03027507,6.24285714,0.0,7941.38940919,1280.05699014,0.03246395,3.08121741,0.01150007,0.02514621,5.061e-05,0.30823464,0.02452244,0.0,0.29061484,0.0,0.02883673,0.13751779,1.02374584,0.0,0.84038739,0.00554655,1.85695971,0.0
73,7909.5235149,2785.95385388,256.27400046,2036.75474643,3.15,0.0,0.40198087,953.46916041,0.13335252,238.01028489,91.217,0.0,378.40968186,0.0,74.62382472,0.0,165.69106267,0.0,6.29708652,2014.3088601,7945.91488251,12410.49620619,0.03245498,7.19706126,0.01152674,0.66041255,5.073e-05,1.65151901,0.02452244,0.0,0.29061484,0.0,0.02883673,0.01129534,1.02374584,0.0,0.84038739,0.0,1.85695971,0.0
74,7906.23641926,4679.5528928,256.01310001,4742.98955423,3.13499999,19.99999997,0.40174885,4968.15868909,0.13335252,0.0,90.70734709,4346.5132054,378.40968186,0.0,74.62382472,0.0,165.69106267,0.0,6.29708652,0.0,7929.99999999,6954.45061592,0.03241057,2.8491786,0.01152675,0.02549058,5.07e-05,0.13158674,0.02452244,0.0,0.29061484,0.0,0.02883673,0.0,1.02139386,0.00551552,0.84038739,0.0,1.85695971,0.0
75,7925.90000012,4396.45516814,257.72108457,10523.44290981,3.13499999,0.0,0.40199997,1531.84635382,0.1340872,972.52464308,91.43644838,197.69559289,378.40968186,0.0,74.62382472,0.0,164.84800994,50.86638058,6.29708652,0.0,7949.99999999,40749.88814638,0.03254502,0.43394502,0.01152648,0.69592505,5.07e-05,5.39501142,0.02446396,0.00220175,0.28948156,0.00829656,0.02883673,5.07675802,1.02139386,0.0,0.84038739,0.0,1.85695971,0.0
76,7926.78,18642.30524468,257.51286605,4616.95162663,3.13499999,0.0,0.40174871,1607.72203881,0.13381988,2.07143719,91.3,121.65252979,378.40968186,0.0,74.62382472,0.0,164.84800994,0.0,6.29708652,0.0,7950.0,5574.95324099,0.03250396,0.21062735,0.0115,0.52639673,5.07e-05,0.82664005,0.02437709,0.00279971,0.28948156,0.0,0.02878571,0.05509795,1.02139386,0.0,0.84038739,0.0,1.85695971,0.0
77,7917.51336943,3133.38454821,258.00000001,5529.70639138,3.13499999,0.0,0.40174871,1871.03682354,0.13381988,98.22379192,91.61037877,12.2505391,378.40968186,0.0,74.51,205.20054,164.84800994,0.0,6.29708652,0.0,7949.99999645,45222.38415363,0.03259043,1.26054658,0.01154237,0.01321937,5.074e-05,0.20222685,0.02437709,0.0,0.28888419,0.05098109,0.02878571,0.0,1.02374584,0.00280346,0.83769095,0.00552876,1.85695971,0.0
78,7906.67432827,7668.07926569,257.26744029,8294.25339039,3.13499999,0.0,0.40000722,1175.43199006,0.13381988,197.90401056,91.6,179.50867294,378.40968186,0.0,74.92600851,9.99999972,164.84800994,0.0,6.29708652,0.0,7934.80755,702.20835298,0.03248612,3.54322254,0.01158479,2.24298736,5.061e-05,1.20313428,0.02437709,0.0,0.28888419,0.0,0.02878571,0.0,1.02374584,0.0,0.84122824,0.00558131,1.85695971,0.0
79,7921.27646075,13499.43639447,257.43998979,23557.51705359,3.13499999,0.0,0.40000823,219.3774939,0.13388824,10375.01888071,91.6,0.0,378.40968186,0.0,74.92600851,0.0,164.84800994,0.0,6.29708652,0.0,7935.0,11039.65215853,0.03246307,1.31663977,0.01156009,0.02740864,5.058e-05,2.33028907,0.02437709,0.0,0.28856279,0.0002208,0.02873472,0.00017221,1.0199064,0.00735207,0.84122824,0.0,1.85310845,0.00044656
80,7909.08548792,6457.41326463,256.89000086,475.89425343,3.135,1.19999996,0.40166865,1155.90298489,0.13385067,1.19987996,91.71763124,23.30199938,378.40968186,0.0,74.02,89.05238631,164.84800994,0.0,6.29708652,0.0,7930.0,6211.84060503,0.03247004,0.70782341,0.01160693,2.42993636,5.059e-05,1.09751624,0.02437709,0.0,0.28856279,0.0,0.02873493,0.12479691,1.03406061,0.01275372,0.84122824,0.0,1.8550579,0.00556517
81,7910.97100499,21269.08958401,256.19475083,5051.0231875,3.135,0.0,0.39925103,473.64817395,0.133369,30.17776599,91.47677983,74.96378978,376.29754607,4.7413265,74.02,0.0,164.8480103,501.60280621,6.29708652,0.0,7923.44506907,253.42893426,0.03245499,1.57742374,0.01162241,0.58621867,5.054e-05,5.9464733,0.02437709,0.0,0.28856279,0.0,0.02873493,0.0,1.03406061,0.0,0.84122824,0.0,1.8550579,0.0
82,7899.26447904,13323.69492002,256.07856213,9586.88597078,3.14998935,253.88914161,0.39862436,1572.52005936,0.13335252,2009.66065437,91.365,7211.0032141,384.77757057,26.71993183,74.37954242,1.00090021,164.8480103,0.0,6.29708652,0.0,7930.0,9653.98865939,0.03246113,4.18136519,0.01159661,0.12421757,5.044e-05,0.15134611,0.02437681,0.48769329,0.28856279,0.0,0.02873493,0.0,1.03708688,0.09926315,0.84122824,0.0,1.8550579,0.0
83,7877.90557352,22383.19889538,255.5,12884.183649,3.14998935,0.0,0.39821904,343.18130588,0.133,2530.80734569,91.0,3235.17119027,384.77757057,0.0,74.17054098,2.00179998,164.8480103,0.0,6.25463872,1562.57039655,7903.85072901,10035.96811925,0.03241554,0.10529527,0.01156492,0.06696395,5.05e-05,0.04276931,0.02437681,0.0,0.28856279,0.0,0.0287245,0.71669932,1.03708688,0.0,0.84122824,0.0,1.8550579,0.0
84,7885.5904196,16380.8964051,256.07417976,3423.96959576,3.14998935,0.0,0.398497,1561.98919961,0.13283575,183.08960662,91.30458608,51.00798997,360.00000255,795.18923123,74.31861009,66.75902511,164.56759384,19.41301483,6.25470126,672.42517918,7919.64413093,50932.12916698,0.03242992,0.77308341,0.01156947,0.60486472,5.05e-05,0.35837038,0.02437681,0.0,0.28856279,0.0,0.0287245,0.0,1.03491692,0.08330046,0.84122824,0.0,1.86102607,0.00162255
85,7913.93611175,34052.8651088,256.99999969,12573.28536314,3.14998935,0.0,0.4,4950.33041495,0.13335252,106.62788019,91.35,381.93845875,330.0,1995.63504302,74.44907702,6049.86940642,164.56759387,8.22837969,6.25470126,0.0,7929.79638267,1984.51852293,0.032465,8.27320066,0.01154,0.18024461,5.054e-05,0.17993133,0.02437681,0.0,0.28975841,251.38187275,0.02871149,0.00602825,1.03491692,0.0,0.84122824,0.0,1.86102607,0.0
86,7913.40000002,18172.97130017,256.99999969,1465.15206909,3.16,188.14942921,0.39966195,74.25782845,0.13335252,0.0,91.35,0.0,330.0,0.0,74.44907701,137.21709383,164.56759387,0.0,6.25470126,0.0,7949.99999999,15827.08584471,0.03240108,0.73003965,0.01153012,0.08116314,5.054e-05,0.21053025,0.02437681,0.0,0.28981245,1.02768543,0.02871149,0.0,1.03181216,0.0064686,0.84122824,0.0,1.86102607,0.0
87,7895.36902791,13182.34461955,255.9925188,2592.13996117,3.16,0.0,0.39850239,3529.56316489,0.13322602,3.00264416,90.88579231,13.82277234,331.18566588,1.46252252,74.39257655,356.83699384,164.56759387,0.0,6.25470126,0.0,7934.80755,19392.29907862,0.03238577,1.60477216,0.01151525,0.01982817,5.04e-05,0.69895032,0.02437681,0.0,0.28981245,0.0,0.02871149,0.0,1.03181216,0.0,0.83769977,0.00552881,1.85879406,0.00557638
88,7895.99999958,2191.25434318,255.81794688,2006.06776661,3.132,15.15898335,0.3976766,2790.4128016,0.13309929,326.78301143,90.82705587,48.98461631,331.18566588,0.0,74.28759095,664.31455283,164.56759387,0.0,6.25,423.29812544,7927.7269082,15826.09367646,0.03234014,1.13289139,0.01150296,0.45935025,5.028e-05,1.45940156,0.02437681,0.0,0.28981245,0.0,0.02878571,0.05509795,1.03181216,0.0,0.83769977,0.0,1.85879406,0.0
89,7909.0,5798.84390286,256.18000002,2275.26731779,3.132,0.0,0.39702459,7987.7595236,0.13335242,1281.22005171,91.17930856,13.86813485,345.46173905,675.46173905,74.11731845,249.61953743,164.56759387,0.0,6.25,0.0,7933.81990142,2335.75999182,0.03239503,19.74287492,0.01151269,0.29820421,5.021e-05,0.47649781,0.02437681,0.0,0.28981245,0.0,0.02878571,0.0,1.02374584,0.01386356,0.83769977,0.0,1.85879406,0.0
90,7909.09119465,3016.29948067,255.42000041,5545.5111957,3.132,0.0,0.39600076,7751.29690242,0.1332171,836.0114092,91.17930856,0.0,345.46173905,0.0,74.29769386,1.93174004,164.56759387,0.0,6.24993751,39.99960007,7933.81990678,1014.74619726,0.03230132,3.90537339,0.01147899,1.47542365,5.01e-05,4.87290347,0.02437681,0.0,0.28981245,0.0,0.02873507,0.03328078,1.02773493,0.08919834,0.83769977,0.0,1.86699119,0.00839442
91,7887.0,33136.05258296,254.51111113,5370.76212938,3.132,0.0,0.39587983,6328.85859951,0.13213029,5816.75744573,90.5295904,13.86833328,345.46173905,0.0,74.08671009,9.28433531,164.56759387,0.0,6.2352981,2.95174926,7929.56885868,935.8596376,0.03227434,0.33990939,0.01147001,0.1441465,5.007e-05,2.05622801,0.02437681,0.0,0.28981245,0.0,0.02878574,0.65908354,1.02149403,2.10734706,0.83769977,0.0,1.86699119,0.0
92,7850.10958244,5718.58764771,253.76290019,3199.83515332,3.1,328.81906277,0.39379312,6456.09190627,0.13277442,1345.30147751,90.2864912,2929.06815114,337.46173905,30.99999688,74.0123283,1597.07029309,164.37965289,1235.54120016,6.20875384,5477.04012838,7895.88520026,6424.84335408,0.03226,3.29552146,0.01146221,0.065588,5.001e-05,1.28015016,0.02437681,0.0,0.29101881,1.16737063,0.02878574,0.0,1.02149403,0.0,0.83769977,0.0,1.86699119,0.0
93,7874.87175135,138051.95927784,253.73999997,99289.01526683,3.07737867,30.88326373,0.39389196,14235.42072779,0.131,13567.261278,90.26524434,5954.72657102,337.46173905,0.0,73.7268807,387.61332441,162.35294117,306.03650147,6.20239095,390.09892194,7895.88520026,24821.09663661,0.03226497,1.02472535,0.0114903,0.07679069,4.99e-05,16.14340582,0.02437681,0.0,0.2905,0.29227581,0.02878574,0.0,1.0227319,0.17783382,0.8360226,0.00551774,1.84846036,0.02293935
94,7890.30220508,10685.85356858,253.81000101,5426.78133339,3.07737867,0.0,0.39344646,664.72983185,0.1317064,291.00200869,90.5295904,129.71364851,345.46173905,19.99999955,73.991977,37.82561934,163.23529411,1267.70640908,6.231,1738.77375739,7919.64413277,57245.42698308,0.03225556,1.13022465,0.01150132,0.24119167,4.98e-05,0.93037401,0.02437681,0.0,0.28962542,0.45364958,0.02878574,0.0,1.0227319,0.0,0.835,3.34561163,1.84846036,0.0
95,7881.69999988,6981.3904822,254.43999999,2882.37033364,3.07737867,0.0,0.39472855,6182.83090378,0.13117683,1.0009,90.79885244,21.89410483,345.46173905,0.0,73.9118728,72.69181433,162.81815427,121.47233526,6.231,0.0,7904.50969285,462.3066818,0.03224092,0.8390715,0.01147129,0.2473932,4.997e-05,1.0752889,0.02451989,0.4569,0.28962542,0.0,0.02878574,0.0,1.0227319,0.0,0.835,0.0,1.84846036,0.0
96,7862.65927542,41965.49507728,253.26296346,983.65610742,3.07799913,3.00269999,0.39322676,9064.85064798,0.13077728,77.96953782,90.26524425,1.36487269,345.46173905,0.0,73.21138116,3114.10386601,161.89910278,206.31609294,6.231,0.0,7902.59832771,4025.96310791,0.03221656,3.7049794,0.01147125,2.39492974,4.992e-05,0.77595668,0.02451989,0.0,0.28889987,1.23537381,0.02878574,0.0,1.01862711,0.00830407,0.826,4.74258933,1.82769825,3.74706917
97,7800.0,395498.4631805,252.37332016,15144.53733478,3.051,17.91230096,0.38900039,2113.5626224,0.129,7511.46079147,89.978607,2961.11092414,345.46173905,0.0,72.6,8414.15374371,160.75450997,1413.65326885,6.19973959,123.26521161,7800.0,118850.79210376,0.03234813,1.89104455,0.01151001,1.06386975,4.993e-05,0.54783823,0.02454128,0.00220135,0.28777401,10.72809871,0.02878571,0.05729718,1.01862711,0.0,0.82500013,0.99999516,1.81952716,0.00330177
98,7791.3571086,79102.85670626,251.899999,54765.77580784,3.04199937,385.44806992,0.38851951,19242.48643631,0.128978,13220.34587287,89.67149931,13602.02744435,345.46173905,0.0,71.57602549,14741.74497677,161.04457301,388.23850862,6.18571428,427.14408159,7798.1232,188145.86229638,0.03232499,0.62000115,0.01152001,1.21625416,4.984e-05,0.75129787,0.02454128,0.0,0.2873399,2.01912619,0.02863265,1.07286051,1.01862711,0.0,0.81838,5.54903901,1.81952716,0.0
99,7808.69008952,128352.76870332,251.3999999,28593.51119287,3.0053952,403.93735913,0.38794319,67485.95042624,0.12865316,3041.95262776,89.30000006,1043.32543154,345.46173905,0.0,71.62260829,1095.77389182,160.81615508,224.89534314,6.17893304,682.39460622,7809.99999999,130329.5689041,0.03218701,1.43252795,0.01147501,0.967222,4.968e-05,3.36761707,0.02446337,1.17424176,0.286,10.85966891,0.0286756,0.30691608,1.0084663,0.04716885,0.815,4.95578643,1.81952716,0.0
100,7802.40401927,27636.57558011,251.46903188,8376.61290601,3.02609525,16.64406497,0.38762367,5227.63812201,0.12912798,262.36324449,89.8396402,422.15649764,345.46173905,0.0,72.5694254,133.22003313,160.49044381,26.37838368,6.16975031,13.19689286,7814.30848266,37099.53975061,0.03225148,1.62703303,0.01149763,0.3762398,4.966e-05,0.84023029,0.02446337,0.0,0.286,0.0,0.0286756,2.77426192,1.0084663,0.0,0.815,0.0,1.81952716,0.0
101,7823.31799946,18783.33065031,253.06999997,9675.1294919,3.04545222,50.25816173,0.39066315,12859.1285666,0.12971283,88.81306563,89.84190116,162.5576951,345.46173905,0.0,72.15509784,1.97704968,160.84695823,1.00090075,6.18571428,2.94331749,7833.0,19427.56606443,0.03231692,0.69775054,0.01151074,0.36514293,4.986e-05,4.71061767,0.02446337,0.0,0.28812363,0.00026701,0.0286756,0.0,1.0084663,0.0,0.8150002,0.00075379,1.81396161,4.02090612
102,7822.42772029,24016.11791212,253.0,4263.38334431,3.04545028,1.00089999,0.39192519,3796.61048059,0.1301142,20.40749363,90.2339,114.7437371,345.46173905,0.0,72.61634086,1.59755949,161.96780461,553.11667263,6.18571428,0.0,7836.89025767,7510.96379322,0.03232004,0.636142,0.01150504,0.85849314,4.998e-05,0.65798424,0.02446337,0.0,0.28685744,0.00031217,0.02873469,0.10990293,1.02001818,0.0510009,0.81500013,0.99999999,1.81396161,0.0
103,7819.59082905,14528.23337464,252.3808,6692.77204306,3.04544869,1.00089999,0.39096381,926.63551577,0.12927112,2441.51419346,90.29610398,646.36947743,345.46173905,0.0,72.15509784,85.72390707,161.96780461,0.0,6.18571428,0.0,7830.36099776,26133.04995513,0.0322657,0.92523427,0.01151749,0.40559433,4.987e-05,2.32300012,0.02446337,0.0,0.28685744,0.00015611,0.02878571,0.05509795,1.02001818,0.0,0.81500013,0.0,1.81396161,0.0
104,7780.0,36554.42455625,250.73601982,14201.63854419,3.02609465,17.63895979,0.38844198,270.53338277,0.128614,7231.47516084,89.54585755,10272.34936039,345.46173905,0.0,72.42621963,2.00179971,160.58823532,483.07548243,6.17769521,2536.10758425,7793.07746108,36765.20163824,0.03218286,2.89518748,0.011525,0.01389858,4.98e-05,0.40828491,0.02446337,0.0,0.28866838,7.42966387,0.02893299,0.17460725,1.01862711,0.00838745,0.81828626,0.00029391,1.82083057,0.42462249
105,7809.71362253,15212.50593678,251.55999116,5902.16108093,3.02609231,2.00179999,0.38843682,10346.98915663,0.129,8420.97677053,89.96763061,13179.65551164,345.46173905,0.0,72.32452246,1.00089978,159.81092133,5601.49629586,6.18571428,6695.51575423,7822.37818246,6807.68488318,0.032221,4.72074141,0.01152501,0.35768277,4.975e-05,1.66061047,0.02446337,0.0,0.28866838,0.0,0.02893299,0.0,1.01862711,0.0,0.81828626,0.0,1.82083057,0.0
106,7822.99999999,8888.90500431,251.60000001,17381.1349248,3.02609231,0.0,0.39,2969.49370235,0.12917005,8119.22120361,90.23395708,5521.9752166,345.46173905,0.0,72.68195393,1.59900298,161.18740181,19.70874591,6.18000005,894.50938121,7833.3033602,4269.57176163,0.03219008,0.73296428,0.011525,0.05556877,4.988e-05,0.57815835,0.02446337,0.0,0.28799008,0.00221752,0.02883676,0.1421208,1.01862711,0.0,0.81828626,0.0,1.82083057,0.0
107,7851.31515946,37408.28061276,251.60000001,542592.72476414,3.042,15.72428039,0.391,8713.4794917,0.12917005,46344.83594734,90.23395709,5.47007541,345.46173905,0.0,72.7399,226.18584353,161.5715,3.69500484,6.18000005,0.0,7856.80327037,18625.75949698,0.03217598,3.13555185,0.01150501,1.00141628,4.984e-05,0.41254804,0.02446337,0.0,0.289,0.001,0.02898805,0.4072135,1.01651611,0.42128306,0.81828626,0.0,1.82083057,0.0
108,7848.556518,8827.78506554,252.44447416,83633.48167014,3.042,0.0,0.39095174,5771.22403054,0.12920036,3718.16812044,90.20545364,32.63175044,345.46173905,0.0,72.7399,73.96589996,161.65833306,1.00089948,6.18000005,0.0,7850.0,8515.98842625,0.03219997,0.27531368,0.01153917,20.20791393,4.975e-05,0.70138294,0.02446337,0.0,0.289,0.00100606,0.02898805,0.00405145,1.01651611,0.08550095,0.81828626,0.0,1.82083057,0.0
